nama_file,jml_jerawat_yolo,luas_terbesar_yolo,luas_area_yolo,rata_conf_yolo,jml_jerawat_asli,luas_terbesar_asli,luas_area_asli,label_keparahan
acne-120_jpg.rf.05d2df98b09a59455e77d06fb330a261.jpg,40,0.016201965510845184,0.1777217835187912,0.4588603973388672,30,0.013007812499999999,0.15547729492187498,Parah
acne-120_jpg.rf.59864fcc325d7c476b1d4276551aa0dd.jpg,44,0.013032344169914722,0.1742270290851593,0.39646270871162415,30,0.013125,0.15552978515625,Parah
acne-120_jpg.rf.83c70d65304fb3bac6fe6e3451d957e7.jpg,43,0.009748989716172218,0.1748063713312149,0.4401778280735016,30,0.013125,0.15552978515625,Parah
acne-122_jpg.rf.457449f3ea61b059c8755a833cba36e4.jpg,36,0.008838114328682423,0.13611917197704315,0.429764062166214,28,0.005887451171875,0.10023132324218752,Parah
acne-122_jpg.rf.79832d3e5a9fd4a65ababe273ed29bf1.jpg,41,0.010554004460573196,0.13885733485221863,0.4093170762062073,28,0.0059521484375,0.10038574218750002,Parah
acne-122_jpg.rf.a860a2e44e12167136417be251d78f13.jpg,36,0.008735142648220062,0.12929564714431763,0.40427929162979126,28,0.0059521484375,0.10038574218750002,Parah
acne-123_jpg.rf.094991fa4eca4fe9d2414c139380c767.jpg,21,0.003851135727018118,0.05034012347459793,0.47611746191978455,17,0.008660888671875,0.0555938720703125,Sedang
acne-123_jpg.rf.29fdc29e00ae4036bda03345c84e75ec.jpg,23,0.007159348577260971,0.06052008643746376,0.4502761662006378,17,0.008701171875,0.055659179687500004,Sedang
acne-123_jpg.rf.2cb8c9deb32b0e5378694e4bc095b86a.jpg,16,0.004313324578106403,0.044069986790418625,0.5286660194396973,17,0.008701171875,0.05583496093750001,Sedang
acne-124_jpg.rf.73ff92c9fdf0de6950c164b655222df2.jpg,7,0.003410794772207737,0.019279012456536293,0.32762688398361206,23,0.0036181640624999996,0.04186279296875,Sedang
acne-124_jpg.rf.a52e9bb1cd7855d1372d7dd0813be8e1.jpg,7,0.003362721297889948,0.018691783770918846,0.36798709630966187,23,0.003570556640625,0.0420745849609375,Sedang
acne-124_jpg.rf.bbcd091cc245577f49f472276987041e.jpg,4,0.003540315432474017,0.011102534830570221,0.39267900586128235,23,0.0036181640624999996,0.04186279296875,Sedang
acne-125_jpg.rf.2612211b3bedfab30f3c1917dba2de98.jpg,29,0.006357152014970779,0.09508059173822403,0.4360758662223816,31,0.0101513671875,0.09441406249999999,Sedang
acne-125_jpg.rf.5514716e1ee3faa1692e38c275afe7a1.jpg,23,0.0051819575019180775,0.07446146756410599,0.4098303020000458,31,0.0101513671875,0.09445800781249998,Sedang
acne-125_jpg.rf.dc9c441370bb9fdb7c992c7e422c8003.jpg,18,0.006538068875670433,0.06379930675029755,0.4112483859062195,31,0.010228271484375,0.0944891357421875,Sedang
acne-126_jpg.rf.5b0e9e4d04ae70075efeaee8971a48aa.jpg,7,0.0039031466003507376,0.016250476241111755,0.35800686478614807,16,0.0022558593750000005,0.021152343750000004,Sedang
acne-126_jpg.rf.efe7936850eb9c5f1327b1a589d5ed43.jpg,10,0.004673046991229057,0.021735532209277153,0.36154359579086304,16,0.0022558593750000005,0.021152343750000004,Sedang
acne-126_jpg.rf.fbdc0b939629752826f95b54f75a9eb0.jpg,6,0.0042317453771829605,0.01316315308213234,0.35063111782073975,16,0.0022558593750000005,0.021216430664062497,Sedang
acne-127_jpg.rf.6626a950f608a09a2ffcb87fd5922402.jpg,12,0.022593555971980095,0.09922462701797485,0.3847784101963043,12,0.006806640624999999,0.06742431640624999,Sedang
acne-127_jpg.rf.d3d5ce301ca715b9f7d0987c5493a249.jpg,11,0.011029640212655067,0.07594986259937286,0.40721771121025085,12,0.006856689453124999,0.0674578857421875,Sedang
acne-127_jpg.rf.f448d7470b4d04d0576302eefabed949.jpg,12,0.009815782308578491,0.07612594962120056,0.39944127202033997,12,0.006806640624999999,0.06742431640624999,Sedang
acne-129_jpg.rf.27d7bc358ff1e9d29a12c68dfec19376.jpg,6,0.014769231900572777,0.0644691213965416,0.39853644371032715,8,0.016328125,0.07853515625,Sedang
acne-129_jpg.rf.85ebf681f94e9d884aa5fffd377c2546.jpg,4,0.014271149411797523,0.04078003019094467,0.4298621118068695,8,0.0161285400390625,0.07830505371093749,Sedang
acne-129_jpg.rf.d6c0893bc17939313d41a77c07d116dd.jpg,4,0.014501269906759262,0.04122612997889519,0.4351867735385895,8,0.016328125,0.07853515625,Sedang
acne-12_jpeg.rf.105ac91692b51b2e48ac949a5f0ef9a0.jpg,18,0.004660052713006735,0.03882651776075363,0.5476455092430115,17,0.0035247802734375,0.034471435546875,Sedang
acne-12_jpeg.rf.28444ad5ce2ac27bc0ce6ed17f8e6ec0.jpg,16,0.004532444756478071,0.0343145877122879,0.5805624723434448,17,0.003525390625,0.034636230468749994,Sedang
acne-12_jpeg.rf.a8b0e9276a6914edc03a7e3def427bf2.jpg,12,0.004387287888675928,0.030101701617240906,0.49330785870552063,17,0.003525390625,0.034636230468749994,Sedang
acne-132_jpg.rf.c9f114843c7af28e5632ae8fe25baf67.jpg,11,0.0031024650670588017,0.022449223324656487,0.46719738841056824,9,0.0029901123046875,0.018020629882812503,Ringan
acne-132_jpg.rf.f63fe21b456337795ceeaba4913f7bae.jpg,14,0.003527469001710415,0.03165991231799126,0.46383246779441833,9,0.00298828125,0.018054199218750004,Ringan
acne-132_jpg.rf.fd88a44d5548b168dd391f49079d5c81.jpg,11,0.0029452007729560137,0.022433698177337646,0.4725642204284668,9,0.00298828125,0.018054199218750004,Ringan
acne-133_jpg.rf.6db7d5e9aba6f4de4253e2100ab6ffbc.jpg,13,0.009623377583920956,0.06205672398209572,0.43972331285476685,12,0.0077758789062499995,0.055780029296875,Sedang
acne-133_jpg.rf.a36b84143c4c700d8160a3283f498c03.jpg,13,0.00914057344198227,0.06427380442619324,0.39107105135917664,12,0.0077758789062499995,0.05572509765625,Sedang
acne-133_jpg.rf.d5a2596cbb19ae009ce2659b3104dba1.jpg,17,0.007496091071516275,0.07036715745925903,0.38260722160339355,12,0.0077758789062499995,0.05572509765625,Sedang
acne-136_jpg.rf.3e73b4689794a339be8e23f11d08fc37.jpg,20,0.02706453576683998,0.20995213091373444,0.4517679810523987,9,0.022636718749999996,0.12817138671875003,Parah
acne-136_jpg.rf.b329d76c1d4f9f0d1d68526134fe04c6.jpg,12,0.02443552017211914,0.1336500346660614,0.46964362263679504,9,0.022636718749999996,0.12792236328125,Parah
acne-136_jpg.rf.bcf7437fb066a95c7f159436df6c7c27.jpg,12,0.021456278860569,0.134280726313591,0.5178568959236145,9,0.0227294921875,0.127900390625,Parah
acne-13_jpeg.rf.430d2e3c8e293872afb2dbaa8ff80c66.jpg,9,0.024669934064149857,0.049110814929008484,0.3718439042568207,23,0.0073828125,0.07442626953124999,Sedang
acne-13_jpeg.rf.6bccdd195b2e284d78717dccf8333266.jpg,26,0.005756782833486795,0.08553946763277054,0.4147751033306122,23,0.0073797607421875,0.0745098876953125,Sedang
acne-13_jpeg.rf.a5f9a647b82ba14238855de41ce76a2f.jpg,24,0.008007343858480453,0.0876016691327095,0.43791231513023376,23,0.0073828125,0.07442626953124999,Sedang
acne-141_jpg.rf.056aa3399307f077aa37f49ff94c27f4.jpg,48,0.0064974259585142136,0.12233636528253555,0.4763937294483185,36,0.005478515625,0.09303466796875,Parah
acne-141_jpg.rf.cbd1d13c72ff4f3e3b8f23419526f5df.jpg,50,0.0063571566715836525,0.1204722598195076,0.47241684794425964,36,0.005478515625,0.093331298828125,Parah
acne-141_jpg.rf.fb1199324075ca9348337d6357f172de.jpg,46,0.0062886793166399,0.1325780749320984,0.44607827067375183,36,0.005478515625,0.09303466796875,Parah
acne-146_jpg.rf.3e4e3a8e1eb143a51e83f89d27a89523.jpg,5,0.010951505973935127,0.03527512773871422,0.4850118160247803,6,0.00880859375,0.031049804687499998,Sedang
acne-146_jpg.rf.ad8dd4f3dbbff83b7a2081bfbf2fee4e.jpg,6,0.01049081888049841,0.03917592391371727,0.4393898546695709,6,0.00880859375,0.031049804687499998,Sedang
acne-146_jpg.rf.d16e73f57f12a54ebed2f820032498a9.jpg,6,0.011824775487184525,0.03883686661720276,0.48687779903411865,6,0.00880859375,0.030919189453125002,Sedang
acne-147_jpg.rf.7ab83e752d29e1cb1efc428fb26f4b62.jpg,4,0.004502424504607916,0.01380290649831295,0.3781687617301941,3,0.004189453125,0.010986328125,Ringan
acne-147_jpg.rf.b9bc95a6617b86d57c6fa510d8be42ce.jpg,4,0.004837099462747574,0.01366760116070509,0.2835671305656433,3,0.004189453125,0.010986328125,Ringan
acne-147_jpg.rf.df99460615cf952c2e4a9a73f970be69.jpg,3,0.00417567091062665,0.00961060170084238,0.33229556679725647,3,0.004229736328125,0.010987548828125,Ringan
acne-14_jpeg.rf.147d68756bf7b24c32159f65a026346d.jpg,16,0.004957134369760752,0.043505068868398666,0.4944669306278229,17,0.0043304443359375,0.051031494140625,Sedang
acne-14_jpeg.rf.5bf6350d3c711ff63cde1f6b9a203518.jpg,14,0.0057847159914672375,0.04550093784928322,0.4773305356502533,17,0.0043749999999999995,0.05119140625,Sedang
acne-14_jpeg.rf.ce37e344b5f0d2c1aeed3f330eaf47f7.jpg,17,0.005509940907359123,0.05326177179813385,0.43779146671295166,17,0.0043749999999999995,0.05119140625,Sedang
acne-153_jpg.rf.26750acfcfc53810f96cae56aa2c4462.jpg,23,0.014571871608495712,0.11280012875795364,0.4441438615322113,14,0.0165234375,0.06560546875,Sedang
acne-153_jpg.rf.8210a6358070fc5da9611aac95957b0f.jpg,9,0.012325108051300049,0.05439317598938942,0.3191744089126587,14,0.0165234375,0.06560546875,Sedang
acne-153_jpg.rf.e8973f33679d67ebfc2384a4d92d41b2.jpg,16,0.014478697441518307,0.0933418944478035,0.4138997793197632,14,0.01663818359375,0.0653460693359375,Sedang
acne-154_jpg.rf.2c23312611bde8ff91dba18be75c8584.jpg,7,0.00994955562055111,0.04971477389335632,0.48612284660339355,5,0.006601562500000001,0.0228564453125,Ringan
acne-154_jpg.rf.3a3be14df7e5a70b268d664010e1383e.jpg,8,0.009657180868089199,0.047443028539419174,0.4521777927875519,5,0.006475219726562501,0.022869873046875003,Ringan
acne-154_jpg.rf.aa10f14b351652c5646e22544670738c.jpg,7,0.008069808594882488,0.04438481479883194,0.49686506390571594,5,0.006601562500000001,0.0228564453125,Ringan
acne-157_jpg.rf.89ce37476eb116348c9be25774e30727.jpg,12,0.004308014642447233,0.02286732755601406,0.3777110278606415,9,0.0069873046875,0.0226123046875,Ringan
acne-157_jpg.rf.cc6a50c4ff1337782a2ddf5e7f7bfc32.jpg,10,0.00851738452911377,0.027095019817352295,0.43184298276901245,9,0.006922607421874999,0.022415771484375,Ringan
acne-157_jpg.rf.ef7e9923abad787cede0228467c8924a.jpg,8,0.002621007850393653,0.014629113487899303,0.3953099846839905,9,0.0069873046875,0.0226123046875,Ringan
acne-159_jpg.rf.0c98a05944768d0fcb2e6ac369394f30.jpg,33,0.004229464568197727,0.060733456164598465,0.41428038477897644,22,0.00533203125,0.05822265625,Sedang
acne-159_jpg.rf.1e5a07658d750d8ba5461046e276e5f0.jpg,33,0.005375893786549568,0.06040054187178612,0.41319018602371216,22,0.00533203125,0.05822265625,Sedang
acne-159_jpg.rf.b2c4300722f40c860f40d0f710ce9fd5.jpg,34,0.004753627348691225,0.06806521862745285,0.4130000174045563,22,0.0052703857421875,0.0581884765625,Sedang
acne-165_jpg.rf.5638c1e3c95295ddca0f268ec7287553.jpg,7,0.004252747166901827,0.015546079725027084,0.33815139532089233,12,0.0092333984375,0.0466943359375,Sedang
acne-165_jpg.rf.68256b3b8febcb6314e4ab36bb6375f5.jpg,18,0.005053484812378883,0.040563736110925674,0.3854236900806427,12,0.0092333984375,0.0466943359375,Sedang
acne-165_jpg.rf.f89853f8ff0431d5d4f3e64be0275aa5.jpg,10,0.004183979704976082,0.023817898705601692,0.35815027356147766,12,0.009158935546875,0.046782836914062494,Sedang
acne-169_jpg.rf.62e380e19804577ee193ff7a379afca0.jpg,10,0.007779368665069342,0.03365189582109451,0.4498232901096344,13,0.007657470703125,0.0325897216796875,Sedang
acne-169_jpg.rf.8dbf52d31c7234fa6616be58e4c10cce.jpg,9,0.006656462326645851,0.02798842266201973,0.43831968307495117,13,0.007607421874999999,0.032558593749999996,Sedang
acne-169_jpg.rf.cc770617347b77cbf96905c6139f8098.jpg,8,0.008253300562500954,0.03357553482055664,0.4962882399559021,13,0.007607421874999999,0.032558593749999996,Sedang
acne-16_jpeg.rf.6c53ab16807806bbb5941b31f9a46f57.jpg,22,0.004513130988925695,0.050242044031620026,0.4232756495475769,16,0.00361083984375,0.040750732421875005,Sedang
acne-16_jpeg.rf.8a203a8e0514ebc66c79ff58b8fb8fca.jpg,18,0.007182561792433262,0.05151225998997688,0.4208504855632782,16,0.00361083984375,0.04074707031250001,Sedang
acne-16_jpeg.rf.bfdbd387028d27478766a3819de88a1b.jpg,21,0.007721262518316507,0.054698843508958817,0.4303308129310608,16,0.00361083984375,0.04074707031250001,Sedang
acne-174_jpg.rf.2d2e25b5d60f61c775266df80d4d4cca.jpg,7,0.0041976808570325375,0.021281465888023376,0.4588739275932312,6,0.004482421875,0.0192578125,Ringan
acne-174_jpg.rf.df4de09ebf38d94532fdf09bddc96b39.jpg,5,0.003771914867684245,0.01468266174197197,0.5327083468437195,6,0.004482421875,0.0192578125,Ringan
acne-174_jpg.rf.e4db3022680a7d83a8564032513c394f.jpg,8,0.004073755349963903,0.021360915154218674,0.45131927728652954,6,0.0045062255859375,0.0192657470703125,Ringan
acne-175_jpg.rf.612b817fa477d486d22e0f2fb61e01b3.jpg,7,0.02054058387875557,0.046818915754556656,0.3772057890892029,4,0.005802001953125,0.019173583984375,Ringan
acne-175_jpg.rf.92d6c6bc280f868472612c909d7401b5.jpg,8,0.01982501894235611,0.046106625348329544,0.38067737221717834,4,0.0057421875,0.019169921875,Ringan
acne-175_jpg.rf.dacb7ead4056283b79f7d7be33f4cec3.jpg,5,0.007388266269117594,0.022628912702202797,0.40322795510292053,4,0.0057421875,0.019169921875,Ringan
acne-178_jpg.rf.3c2c36e281c650dd6a48b45bde2a3767.jpg,8,0.012645309790968895,0.03702240437269211,0.40860944986343384,10,0.0111785888671875,0.030293579101562502,Sedang
acne-178_jpg.rf.70e5d5ef09dd6bcae4b1580c229c9f46.jpg,10,0.011613743379712105,0.041572075337171555,0.3774457573890686,10,0.011210937499999999,0.030209960937500002,Sedang
acne-178_jpg.rf.ac87bffd9abfaa365be22b9bfef13f2c.jpg,8,0.012253817170858383,0.035841669887304306,0.4318065047264099,10,0.011210937499999999,0.030209960937500002,Sedang
acne-179_jpg.rf.301829a1a85597f07c7a67eb38ee1970.jpg,20,0.00434250058606267,0.051137153059244156,0.42977041006088257,13,0.0054931640625,0.043822021484374994,Sedang
acne-179_jpg.rf.b3bde7c655fccb9590b3dcfd338ea42f.jpg,21,0.006433133035898209,0.060423463582992554,0.41847705841064453,13,0.005566406249999999,0.04375244140625,Sedang
acne-179_jpg.rf.dd6e0d30ba2d751438a0a2a9cf34b6cf.jpg,18,0.005426215007901192,0.047955188900232315,0.4139885902404785,13,0.005566406249999999,0.04375244140625,Sedang
acne-17_jpeg.rf.51057c9fd58430da022fe8b8e54cbfce.jpg,5,0.0025911391712725163,0.01128517184406519,0.4284609854221344,5,0.0046875,0.01685546875,Ringan
acne-17_jpeg.rf.b9922046ba7af5c9296c5568c1f3b8c6.jpg,5,0.0034637656062841415,0.011898514814674854,0.4000217914581299,5,0.0046875,0.01685546875,Ringan
acne-17_jpeg.rf.d8a8858216295393c1acc6282c217654.jpg,4,0.0030833485070616007,0.010717066936194897,0.4495883285999298,5,0.0047460937499999994,0.016969604492187502,Ringan
acne-182_jpg.rf.003ad78b62a47fe0c61d19fd1df199b5.jpg,1,0.0026123705320060253,0.0026123705320060253,0.39806491136550903,0,0.0,0.0,Bebas Jerawat
acne-182_jpg.rf.7c2e3699a804e6c8aa7910f55b5ca1d5.jpg,2,0.002993246540427208,0.00465689692646265,0.29030290246009827,0,0.0,0.0,Bebas Jerawat
acne-182_jpg.rf.a5a32d648c2879bb9c344f40f540aa59.jpg,0,0.0,0.0,0.0,0,0.0,0.0,Bebas Jerawat
acne-184_jpg.rf.318f8f393e5e2ddd0b1f78531673ebd0.jpg,5,0.0052139232866466045,0.01808762364089489,0.5291683077812195,13,0.0050811767578125,0.032770996093750004,Sedang
acne-184_jpg.rf.68a55036b87dab28bd5152fa3b0be4df.jpg,6,0.005557433236390352,0.021935949102044106,0.48414888978004456,13,0.005195312499999999,0.0328564453125,Sedang
acne-184_jpg.rf.6d066efaae280add14b1ad11bfd69ee8.jpg,6,0.005147904623299837,0.02106868289411068,0.5163977742195129,13,0.005195312499999999,0.032841796875,Sedang
acne-185_jpg.rf.10da71ba0aff1f523fe1c434307b4a58.jpg,6,0.002457024995237589,0.011432360857725143,0.4500065743923187,13,0.0019921875,0.014941406249999999,Ringan
acne-185_jpg.rf.3bd7bc00f8d8f6e04e041a9a664f80e2.jpg,7,0.0024879807606339455,0.01469078566879034,0.4041447937488556,13,0.0019921875,0.014941406249999999,Ringan
acne-185_jpg.rf.3de0a75834e59f15738509f7c7bdeb1c.jpg,6,0.0017163688316941261,0.0076677934266626835,0.37220311164855957,13,0.001962890625,0.0148419189453125,Ringan
acne-18_jpeg.rf.43644ffe9efa47e9892fa953e7384360.jpg,11,0.009278926067054272,0.03816542774438858,0.4927910566329956,13,0.0033801269531249997,0.0325836181640625,Sedang
acne-18_jpeg.rf.5b6c3916caae984b4e628466c6217dc7.jpg,8,0.0038980108220130205,0.020676372572779655,0.5221028923988342,13,0.003427734375,0.032570800781250006,Sedang
acne-18_jpeg.rf.e1d7462fae95a22cf821ff2dce74fe48.jpg,12,0.008411365561187267,0.03895506262779236,0.47180092334747314,13,0.003427734375,0.032570800781250006,Sedang
acne-191_jpg.rf.a0c9751faf17b372142f143e58795b87.jpg,7,0.0055773258209228516,0.019168013706803322,0.44571051001548767,7,0.00265625,0.011943359375,Ringan
acne-191_jpg.rf.a3f25509212676a658832b172df7d830.jpg,10,0.005863736849278212,0.027757728472352028,0.41080912947654724,7,0.0026531982421875,0.011806640624999998,Ringan
acne-191_jpg.rf.a5434e10e4190dc91e8be25ba95e0057.jpg,7,0.005809378810226917,0.01977243833243847,0.4431914687156677,7,0.00265625,0.011943359375,Ringan
acne-193_jpg.rf.2ad0c8779ee966c9c6f99bc869192f68.jpg,30,0.004791891202330589,0.061873432248830795,0.44634202122688293,30,0.0038531494140625,0.05272705078125,Sedang
acne-193_jpg.rf.4cdb0fbc270b04b91fb4cf23478d5b75.jpg,40,0.00421995110809803,0.08771508187055588,0.44408607482910156,30,0.003955078125000001,0.052980957031249984,Sedang
acne-193_jpg.rf.d56c00bf920d72a203d15f241d2a6155.jpg,38,0.004059651866555214,0.08161208033561707,0.44926247000694275,30,0.003955078125000001,0.052980957031249984,Sedang
acne-195_jpg.rf.9ed1415752e5ab9b75789c48e2d79cfb.jpg,38,0.004120075609534979,0.07298633456230164,0.4550424814224243,31,0.004844970703125,0.069056396484375,Sedang
acne-195_jpg.rf.b5c6f2b08bb2c091d26ea2dc2d0b8d8c.jpg,28,0.003875412978231907,0.057084307074546814,0.4945709705352783,31,0.00478515625,0.06908447265625002,Sedang
acne-195_jpg.rf.bcfc34920b8aec75484cddfc069c343c.jpg,37,0.004120818804949522,0.06816171109676361,0.46646684408187866,31,0.00478515625,0.06908447265625002,Sedang
acne-196_jpg.rf.1bbd0b777a3e6a95749dfae39c5d0db1.jpg,22,0.003483477747067809,0.04412825405597687,0.5332327485084534,20,0.0034326171875,0.03728759765625,Sedang
acne-196_jpg.rf.9929863b00290abde1695ce445e5ab8d.jpg,26,0.0035038229543715715,0.04904277250170708,0.5007253289222717,20,0.003387451171875,0.03721435546875,Sedang
acne-196_jpg.rf.9fb85af642d154fba4f3ddaac45d98ba.jpg,20,0.0035999896936118603,0.04238547012209892,0.498740017414093,20,0.0034326171875,0.03728759765625,Sedang
acne-197_jpg.rf.29fb0fcd25dc272564d20ea7e0c37357.jpg,83,0.008189225569367409,0.16437774896621704,0.43055954575538635,62,0.006861572265625,0.15830566406250002,Parah
acne-197_jpg.rf.3e08f172ad3783593d3d6f09b5914df4.jpg,78,0.008250197395682335,0.1574731469154358,0.44395697116851807,62,0.006767578125000001,0.15791015625000002,Parah
acne-197_jpg.rf.b97d2d4715779a1d8e5126a412a80028.jpg,82,0.005244945175945759,0.17707477509975433,0.4179069697856903,62,0.006767578125000001,0.15791015625000002,Parah
acne-198_jpg.rf.0b2c649818aaa8e3b87b57cb86df5eef.jpg,24,0.005148706492036581,0.05630607157945633,0.4870220124721527,25,0.004364013671875,0.0584478759765625,Sedang
acne-198_jpg.rf.b908268208c2706886941b806856d5f7.jpg,27,0.00537619786337018,0.06991760432720184,0.47919484972953796,25,0.004443359375,0.05847412109375,Sedang
acne-198_jpg.rf.f46e69016e534491f9bd6a17cc24c414.jpg,26,0.0051139527931809425,0.06151546537876129,0.4521048367023468,25,0.004443359375,0.05847412109375,Sedang
acne-199_jpg.rf.049f974ec6c0aab39706ea83ecd2a70a.jpg,16,0.003047027625143528,0.03368329629302025,0.39945006370544434,13,0.0028070068359374997,0.02252685546875,Ringan
acne-199_jpg.rf.471efe501dd703c4c868b80f346eafb1.jpg,16,0.00331911351531744,0.032670315355062485,0.41517338156700134,13,0.0028125000000000003,0.022470703124999998,Ringan
